#{"t_start": 1679047616.014276, "env_id": null}
r,l,t
122.009237,100,136.410047
260.552074,100,136.427334
123.736219,100,136.444575
121.953515,100,136.461479
122.008321,100,136.478917
260.552357,100,136.496062
260.547505,100,136.512658
122.004394,100,136.530881
260.541318,100,136.550852
260.555673,100,136.572974
123.471401,100,137.036346
123.596828,100,137.054403
161.821032,100,137.071585
161.822028,100,137.089506
260.544329,100,137.106838
161.798033,100,137.123879
260.553113,100,137.140409
123.64697,100,137.157333
161.822041,100,137.174894
122.004934,100,137.194885
260.543806,100,137.212204
123.847815,100,137.230733
260.549822,100,137.247399
161.803559,100,137.264214
260.545665,100,137.281797
123.565689,100,137.298878
122.014932,100,137.316416
260.548537,100,137.333265
122.015595,100,137.350111
123.584136,100,137.369775
123.501903,100,137.784124
260.545974,100,137.801247
161.819273,100,137.818072
260.554229,100,137.83589
121.996335,100,137.853333
161.808911,100,137.870463
123.878558,100,137.88771
161.806091,100,137.9049
161.800421,100,137.922127
121.976229,100,137.941767
161.808105,100,137.959242
161.820195,100,137.977638
260.552148,100,137.994486
123.564338,100,138.011289
123.845015,100,138.028718
260.558901,100,138.046437
123.719934,100,138.063597
161.810813,100,138.080461
121.970621,100,138.098125
123.648848,100,138.117741
123.627892,100,138.135309
161.817942,100,138.551515
161.822059,100,138.568175
161.816708,100,138.584695
161.820223,100,138.602835
122.006511,100,138.620373
161.802031,100,138.63797
121.962787,100,138.654957
121.984588,100,138.672608
123.419841,100,138.692335
260.556878,100,138.709057
123.499191,100,138.7259
260.558006,100,138.742642
123.792812,100,138.759187
260.544329,100,138.776474
161.820387,100,138.793013
260.549965,100,138.810519
121.988628,100,138.827541
122.006009,100,138.844285
122.008977,100,138.863183
121.99746,100,138.880592
123.853674,100,139.296465
122.011659,100,139.313624
161.788347,100,139.330369
260.547769,100,139.346911
122.014495,100,139.36409
161.82228,100,139.380868
123.642571,100,139.397699
260.553723,100,139.41425
161.781811,100,139.43363
161.822093,100,139.45137
161.821834,100,139.469035
121.981979,100,139.486786
260.551508,100,139.503722
161.812723,100,139.521368
260.547023,100,139.538494
123.643699,100,139.555124
121.951668,100,139.572067
122.014425,100,139.589622
123.663896,100,139.608556
123.627802,100,139.624995
123.708242,100,139.641598
260.553278,100,140.056847
161.811107,100,140.074365
122.009851,100,140.092162
123.490904,100,140.109257
161.752554,100,140.126054
121.986553,100,140.142817
123.47551,100,140.159739
122.009462,100,140.179721
123.530839,100,140.196387
161.796843,100,140.212954
260.550758,100,140.229657
123.812711,100,140.246117
260.538081,100,140.262782
161.820077,100,140.279451
260.558901,100,140.296705
123.606543,100,140.314554
260.543706,100,140.33118
121.998158,100,140.351918
161.820803,100,140.369249
122.002796,100,140.386012
122.017128,100,140.801708
260.545982,100,140.818341
161.798191,100,140.835294
123.731448,100,140.851829
260.554551,100,140.868812
260.552821,100,140.885334
260.553866,100,140.903215
122.007914,100,140.923441
260.555891,100,140.941386
123.697381,100,140.958602
260.549082,100,140.976377
121.994494,100,140.993412
161.824473,100,141.010268
122.006736,100,141.027099
123.568803,100,141.04379
121.983335,100,141.060624
161.793592,100,141.078284
260.560354,100,141.097981
121.93989,100,141.115825
123.48966,100,141.133612
121.994663,100,141.547475
260.509911,100,141.564104
121.954765,100,141.581652
121.971203,100,141.599116
123.699502,100,141.61585
123.62751,100,141.632323
123.713885,100,141.648683
123.715154,100,141.668492
161.810357,100,141.685633
260.558901,100,141.703409
161.815675,100,141.720662
260.556795,100,141.737233
161.816945,100,141.753782
260.558077,100,141.770286
122.000378,100,141.787747
122.010347,100,141.805559
122.005761,100,141.823138
123.709438,100,141.842679
260.544689,100,141.859367
161.799648,100,141.876338
123.67545,100,141.892977
161.822942,100,142.299809
122.011054,100,142.316726
260.536338,100,142.33535
122.0134,100,142.352162
122.008492,100,142.369778
123.708579,100,142.386902
161.803234,100,142.406184
123.910957,100,142.422921
260.553744,100,142.43957
161.789125,100,142.456085
122.021688,100,142.473349
260.544329,100,142.491065
161.803602,100,142.508779
260.544773,100,142.526075
123.759001,100,142.543383
123.386919,100,142.56054
121.99277,100,142.580467
260.549597,100,142.596839
122.012782,100,142.614501
123.726181,100,142.631065
122.00965,100,143.047484
161.82295,100,143.064381
122.019863,100,143.081443
260.557739,100,143.098029
260.550352,100,143.115239
161.82371,100,143.131699
260.553849,100,143.151389
260.554034,100,143.168002
161.818167,100,143.184646
123.550598,100,143.201481
260.560123,100,143.217811
161.82276,100,143.234442
161.814849,100,143.251066
122.031044,100,143.269221
161.790437,100,143.287321
161.819102,100,143.304747
260.558136,100,143.323872
260.558901,100,143.340563
260.544186,100,143.357166
122.022139,100,143.374866
260.557986,100,143.391354
260.553666,100,143.798373
121.979416,100,143.815303
121.995978,100,143.832523
122.016259,100,143.849446
161.823237,100,143.866067
161.82245,100,143.884983
123.614375,100,143.901544
123.745659,100,143.91826
161.822616,100,143.934934
121.986815,100,143.952327
123.67714,100,143.969503
122.01599,100,143.987463
260.54266,100,144.004431
123.591079,100,144.020957
123.567131,100,144.037821
161.808665,100,144.05732
122.01099,100,144.07457
123.458979,100,144.092023
122.013156,100,144.109501
161.791685,100,144.127293
123.703786,100,144.532879
123.646552,100,144.549985
121.989906,100,144.567355
260.559016,100,144.583889
260.560538,100,144.600282
161.809027,100,144.61992
260.54282,100,144.637226
260.543939,100,144.654213
161.816229,100,144.671492
123.728417,100,144.688136
260.556452,100,144.704707
161.822142,100,144.721283
122.033092,100,144.738083
123.833765,100,144.754634
260.559243,100,144.771517
122.021924,100,144.790912
122.004045,100,144.80831
123.820561,100,144.824865
161.820537,100,144.841973
161.762623,100,144.859438
260.551149,100,144.875969
122.030084,100,145.281795
260.55101,100,145.298702
122.034609,100,145.315456
123.720942,100,145.331897
123.910957,100,145.351535
123.84447,100,145.368979
161.823154,100,145.386114
123.62752,100,145.403116
260.557253,100,145.419946
260.541768,100,145.436636
161.811472,100,145.453146
161.817232,100,145.469516
161.82292,100,145.48598
123.766356,100,145.502692
121.996259,100,145.522908
121.988341,100,145.540366
161.792948,100,145.557094
122.020982,100,145.575744
122.032786,100,145.592849
260.549597,100,145.609428
161.813847,100,146.023039
161.821703,100,146.040785
123.967715,100,146.05788
123.492752,100,146.07441
260.541184,100,146.09364
122.028782,100,146.110818
161.789045,100,146.128271
161.800898,100,146.144995
123.618748,100,146.162001
123.499553,100,146.178972
123.70412,100,146.195637
161.804508,100,146.213526
123.525328,100,146.231227
123.754916,100,146.24832
161.793106,100,146.268249
161.821356,100,146.284968
123.693622,100,146.301441
122.027919,100,146.318615
123.771592,100,146.335123
161.791737,100,146.351804
161.790803,100,146.368225
260.529989,100,146.823309
123.730587,100,146.83983
122.002528,100,146.857482
123.571173,100,146.877026
123.786134,100,146.89454
260.556388,100,146.912012
260.559942,100,146.928703
260.551363,100,146.946135
260.553234,100,146.963358
161.808316,100,146.980372
260.544329,100,146.997086
161.802913,100,147.014627
161.785212,100,147.032506
123.441721,100,147.051994
260.553723,100,147.070606
161.814897,100,147.08801
161.804859,100,147.106383
123.538165,100,147.124589
123.831267,100,147.14222
123.712594,100,147.158969
123.750984,100,147.737598
260.548019,100,147.754429
123.724415,100,147.771234
260.537527,100,147.790861
123.85981,100,147.807987
121.9625,100,147.825441
161.808938,100,147.842654
260.554979,100,147.859768
122.010775,100,147.877205
123.698429,100,147.896706
123.750971,100,147.914066
260.542892,100,147.931616
260.539647,100,147.948818
161.813464,100,147.970597
161.813999,100,147.988186
122.003066,100,148.005593
161.815963,100,148.022813
121.982576,100,148.040171
260.555818,100,148.057727
260.551758,100,148.074951
260.545995,100,148.092296
121.993046,100,148.55424
123.612846,100,148.571604
260.553215,100,148.592055
123.709795,100,148.609681
123.804036,100,148.626721
123.766185,100,148.644187
123.745336,100,148.662083
161.796476,100,148.680973
161.821058,100,148.698113
121.995224,100,148.71535
161.808437,100,148.733085
260.559536,100,148.750065
123.797121,100,148.769317
161.816316,100,148.786429
161.818325,100,148.803513
260.541954,100,148.820649
161.815485,100,148.837893
121.99698,100,148.855976
161.812333,100,148.876134
123.546257,100,148.894123
121.978451,100,149.431174
123.740956,100,149.449741
161.809503,100,149.469569
161.788268,100,149.486813
122.004391,100,149.504162
123.772375,100,149.524905
123.546902,100,149.543495
122.000035,100,149.56308
122.005826,100,149.580765
260.551766,100,149.597895
161.809849,100,149.61565
260.540714,100,149.633059
123.746702,100,149.653353
161.792451,100,149.670717
123.70146,100,149.689174
260.560538,100,149.706324
161.812567,100,149.723651
123.57755,100,149.740762
161.787394,100,149.75795
121.988232,100,149.775378
121.97871,100,149.792689
123.758721,100,150.367503
123.740782,100,150.388062
161.820416,100,150.405061
161.815061,100,150.422238
122.005062,100,150.440913
161.819224,100,150.458386
123.761102,100,150.475166
161.796365,100,150.492989
161.812418,100,150.509858
123.732863,100,150.526412
161.800797,100,150.543132
123.707897,100,150.563087
123.84447,100,150.580278
161.815099,100,150.597477
121.934902,100,150.615545
123.765428,100,150.632494
260.560221,100,150.649646
123.656056,100,150.666984
260.548754,100,150.683852
123.743954,100,150.70055
123.749246,100,151.126791
121.933501,100,151.147224
123.825605,100,151.164208
161.792879,100,151.180827
121.998639,100,151.198099
260.551229,100,151.214613
123.806659,100,151.231431
161.802933,100,151.248281
121.985448,100,151.265896
123.706335,100,151.283546
121.999513,100,151.301918
161.813598,100,151.321396
121.997278,100,151.338627
260.542766,100,151.355464
122.000254,100,151.373179
260.541237,100,151.390675
161.788813,100,151.408022
260.547203,100,151.424747
121.980318,100,151.442553
122.003574,100,151.459505
123.527753,100,151.476387
260.543722,100,151.923535
121.976482,100,151.941144
123.653474,100,151.95894
260.537825,100,151.976085
161.817775,100,151.994677
161.816539,100,152.013027
123.547828,100,152.030178
260.553575,100,152.047151
161.821442,100,152.06393
123.583916,100,152.081774
123.853674,100,152.102274
161.790346,100,152.119399
260.553723,100,152.136256
260.55056,100,152.153187
260.552247,100,152.169919
121.978897,100,152.18668
121.985532,100,152.204173
260.540102,100,152.220783
123.865264,100,152.23888
161.806528,100,152.255733
161.816984,100,152.67956
260.555569,100,152.696338
161.788685,100,152.713111
123.611646,100,152.730079
260.560123,100,152.747153
121.995972,100,152.764388
123.521873,100,152.781611
260.556795,100,152.79838
260.53077,100,152.814933
123.761929,100,152.83144
121.989292,100,152.850658
260.54623,100,152.868203
161.806289,100,152.885808
161.814238,100,152.903299
260.559243,100,152.924162
122.00409,100,152.940992
260.560123,100,152.957713
122.005855,100,152.975185
161.817586,100,152.991939
260.55479,100,153.008404
121.966731,100,153.029079
123.713538,100,153.454115
123.759955,100,153.470871
121.976244,100,153.487701
122.007607,100,153.505264
123.550261,100,153.522399
123.692136,100,153.538917
260.538374,100,153.555622
123.9029,100,153.572073
161.814178,100,153.589378
260.545999,100,153.609211
122.006265,100,153.626942
161.799626,100,153.64384
260.541112,100,153.66056
260.555124,100,153.677137
122.006064,100,153.693971
123.769223,100,153.711232
123.684255,100,153.728405
161.815674,100,153.745849
161.789277,100,153.763631
123.894751,100,153.783091
161.813463,100,154.196993
260.560123,100,154.21354
121.990263,100,154.230404
121.981911,100,154.247473
161.8123,100,154.264254
161.790694,100,154.281927
161.813364,100,154.299391
121.961099,100,154.31836
260.543545,100,154.334884
122.009223,100,154.35428
260.547673,100,154.370568
260.535216,100,154.387075
260.554823,100,154.404097
123.604857,100,154.420628
260.535425,100,154.437135
260.556795,100,154.454297
161.815716,100,154.471637
260.558901,100,154.489067
161.78273,100,154.506014
260.549951,100,154.525313
123.795651,100,154.542004
121.985776,100,154.95528
161.800477,100,154.972158
260.555569,100,154.989446
161.796496,100,155.00715
260.531317,100,155.023843
123.661858,100,155.040819
122.025691,100,155.05758
161.794146,100,155.074456
161.792401,100,155.093538
123.813797,100,155.110313
161.814041,100,155.127148
161.78693,100,155.144185
123.812421,100,155.160522
161.804666,100,155.177619
122.009725,100,155.194746
123.687672,100,155.211366
161.812901,100,155.228256
121.971603,100,155.245203
123.544986,100,155.264369
260.560123,100,155.281127
161.82055,100,155.689231
122.008285,100,155.707708
122.013392,100,155.724481
121.983412,100,155.742044
260.543296,100,155.759118
123.846572,100,155.776492
123.635594,100,155.793117
161.789614,100,155.811089
260.54339,100,155.831129
161.807352,100,155.84839
260.537825,100,155.865671
260.53746,100,155.882424
123.654303,100,155.899109
260.543775,100,155.915629
161.806364,100,155.93221
260.541652,100,155.949845
123.862664,100,155.967095
122.004545,100,155.984705
122.01504,100,156.004638
123.874167,100,156.02132
260.547952,100,156.037883
260.526001,100,156.455265
260.538994,100,156.472268
123.846829,100,156.489608
260.538581,100,156.506355
122.017107,100,156.523397
123.877194,100,156.540132
122.018187,100,156.558346
123.863868,100,156.578679
123.699123,100,156.595494
260.535689,100,156.612125
260.550007,100,156.629475
260.555569,100,156.646889
161.802139,100,156.666212
123.868545,100,156.683844
122.017453,100,156.700873
260.542817,100,156.717588
123.777855,100,156.734334
260.540091,100,156.753281
122.028696,100,156.770886
121.955798,100,156.788715
161.814358,100,157.225487
123.933177,100,157.241964
122.004271,100,157.260205
161.81709,100,157.277131
161.814815,100,157.295149
260.560123,100,157.312427
161.813774,100,157.329763
121.993903,100,157.349298
121.95357,100,157.3664
260.545083,100,157.383593
260.534141,100,157.400185
260.543622,100,157.41656
260.529867,100,157.433926
123.915228,100,157.451005
123.816687,100,157.468434
123.62589,100,157.485814
123.850225,100,157.502581
161.79115,100,157.521879
260.559243,100,157.539314
161.813506,100,157.556687
260.540261,100,157.573872
123.875079,100,157.9927
161.813852,100,158.010291
161.807927,100,158.027741
260.549597,100,158.044297
161.798747,100,158.061347
161.812045,100,158.078696
161.813174,100,158.098127
161.818753,100,158.114969
122.005441,100,158.132609
122.013881,100,158.150384
260.528585,100,158.167153
161.794271,100,158.184006
122.020367,100,158.201717
161.815873,100,158.218814
260.550649,100,158.235272
260.528451,100,158.252059
122.014436,100,158.271348
260.537825,100,158.288182
161.81659,100,158.305052
123.798271,100,158.321836
122.017238,100,158.741945
122.011668,100,158.759276
123.829919,100,158.776333
123.946972,100,158.792856
260.544329,100,158.809676
161.790469,100,158.827451
123.842092,100,158.847633
161.819353,100,158.864481
121.988389,100,158.882119
260.549597,100,158.899464
161.819925,100,158.917189
121.953002,100,158.935113
260.531587,100,158.952669
260.559243,100,158.969154
260.530912,100,158.986574
121.987125,100,159.0042
122.006517,100,159.024518
121.991123,100,159.042435
123.710048,100,159.059831
260.548281,100,159.077044
260.497456,100,159.093939
122.007371,100,159.509576
122.004366,100,159.526914
161.81902,100,159.544397
122.000691,100,159.561295
123.876029,100,159.578098
161.813738,100,159.597817
20.757454,21,159.601539
161.816479,100,159.618352
260.535542,100,159.635209
40.499332,37,159.641445
161.818355,100,159.658417
121.940887,100,159.675682
123.714193,100,159.693164
122.010785,100,159.710057
123.607883,100,159.726948
123.872217,100,159.743675
260.559243,100,159.762644
70.059825,61,159.773153
123.952988,100,159.789802
161.788217,100,159.807363
260.54813,100,159.824569
123.707231,100,159.841751
121.999945,100,160.259738
122.005367,100,160.277341
161.810967,100,160.294791
260.532183,100,160.311924
121.988867,100,160.329297
161.816404,100,160.34909
98.658683,84,160.363539
260.559243,100,160.380872
121.9978,100,160.398231
161.820311,100,160.415521
42.83116,39,160.422329
260.541506,100,160.439456
87.376393,75,160.452409
260.5336,100,160.469387
161.809581,100,160.487231
121.989164,100,160.50426
161.821882,100,160.523849
123.844542,100,160.54028
161.817682,100,160.55699
260.560538,100,160.573678
123.957192,100,160.590791
122.001358,100,161.011343
161.795587,100,161.028921
161.819989,100,161.046522
123.732253,100,161.063194
161.818633,100,161.080683
123.926517,100,161.099738
40.586315,37,161.106281
123.588276,100,161.122786
161.819511,100,161.139574
121.975128,100,161.157478
161.805758,100,161.175168
161.799036,100,161.192186
121.972581,100,161.209688
121.960868,100,161.226966
260.555569,100,161.244527
260.546015,100,161.264142
123.915553,100,161.281377
161.817752,100,161.298801
260.524516,100,161.315552
123.841567,100,161.332111
161.793482,100,161.349082
123.788382,100,161.756767
161.810046,100,161.774109
122.011444,100,161.791667
121.998913,100,161.808801
161.803962,100,161.82825
260.537321,100,161.844686
161.809085,100,161.862588
161.793201,100,161.880518
121.928615,100,161.897656
260.531257,100,161.914232
161.811537,100,161.931259
161.802991,100,161.948219
121.995328,100,161.966258
122.006331,100,161.984395
161.794016,100,162.003966
122.010926,100,162.021818
260.556795,100,162.039087
121.995355,100,162.056458
161.811593,100,162.073882
122.001335,100,162.091713
89.848097,77,162.10521
123.716596,100,162.52071
260.559243,100,162.537335
161.814569,100,162.555543
123.862764,100,162.572313
123.785151,100,162.591773
161.791206,100,162.608603
161.809144,100,162.625447
161.819562,100,162.643672
260.560538,100,162.66062
123.787807,100,162.677158
123.937815,100,162.693687
123.644001,100,162.711881
161.818529,100,162.728766
123.567667,100,162.746655
122.010843,100,162.766246
123.898511,100,162.782941
121.996465,100,162.800129
122.00102,100,162.816913
121.999491,100,162.834906
123.580791,100,162.85161
260.536968,100,162.869534
123.884585,100,163.283848
123.808938,100,163.301186
260.5373,100,163.318473
260.552996,100,163.337657
161.7843,100,163.354535
103.531945,88,163.369207
121.989375,100,163.385926
121.998537,100,163.402645
123.9228,100,163.419658
161.790564,100,163.437005
121.981793,100,163.454286
123.561958,100,163.471605
260.535852,100,163.489039
123.85689,100,163.508428
161.80567,100,163.525751
121.928106,100,163.543046
260.548105,100,163.559672
161.817774,100,163.577663
123.592747,100,163.595499
260.541039,100,163.612554
121.988383,100,164.031031
161.816676,100,164.048593
121.997719,100,164.066084
260.534113,100,164.087193
260.539635,100,164.104839
161.820773,100,164.121804
260.560221,100,164.139087
121.991265,100,164.156874
260.535001,100,164.174164
260.555569,100,164.191629
123.849381,100,164.208359
121.983597,100,164.226087
121.993499,100,164.243092
121.996033,100,164.263526
260.558901,100,164.281091
121.979342,100,164.298757
161.81586,100,164.3157
161.821099,100,164.332587
121.996233,100,164.350278
121.995598,100,164.367634
260.544186,100,164.384219
260.560123,100,164.808353
123.787465,100,164.826478
40.511934,37,164.835702
121.977531,100,164.853196
161.792837,100,164.871268
161.789713,100,164.88805
161.799345,100,164.904846
121.898747,100,164.922528
121.982445,100,164.940493
260.541575,100,164.9622
121.980796,100,164.983464
161.819903,100,165.000448
260.556918,100,165.020279
123.768521,100,165.036983
123.810629,100,165.054144
121.890126,100,165.071099
123.657387,100,165.087899
121.987821,100,165.104718
260.529989,100,165.121269
260.540125,100,165.138033
260.527639,100,165.154993
260.552996,100,165.585718
123.736041,100,165.60519
161.819759,100,165.621872
123.913712,100,165.639686
260.531858,100,165.656724
260.536539,100,165.67332
161.792069,100,165.690049
113.391126,96,165.706608
123.804403,100,165.723485
161.814278,100,165.740611
161.817066,100,165.75836
260.536178,100,165.778719
121.970844,100,165.796419
123.782935,100,165.813777
161.819775,100,165.830855
123.884229,100,165.848451
260.55943,100,165.865646
121.973673,100,165.883228
161.814396,100,165.900601
121.966734,100,165.918185
161.820507,100,166.332761
260.559243,100,166.352979
161.792033,100,166.370581
121.937371,100,166.389165
161.818283,100,166.406465
161.821046,100,166.42437
260.549508,100,166.441969
123.868828,100,166.459947
121.974932,100,166.476921
121.959178,100,166.495242
161.79013,100,166.512899
161.819842,100,166.532995
260.53949,100,166.55039
161.821349,100,166.568214
161.817198,100,166.585019
161.821299,100,166.60289
260.533896,100,166.620757
123.885359,100,166.639215
121.966336,100,166.657229
123.881004,100,166.673889
123.848785,100,166.690694
121.945105,100,167.104847
123.577059,100,167.121441
260.539652,100,167.138817
121.979343,100,167.155879
161.812883,100,167.172569
123.819845,100,167.188999
121.969877,100,167.206768
260.540859,100,167.223489
260.545631,100,167.24086
123.699814,100,167.257538
161.810151,100,167.276844
161.818951,100,167.293576
161.788912,100,167.31033
161.821232,100,167.328077
161.813061,100,167.345393
161.807069,100,167.363308
121.964729,100,167.380193
121.974133,100,167.398694
123.59177,100,167.415433
260.537957,100,167.432817
123.70066,100,167.850234
121.986308,100,167.86708
260.55937,100,167.883382
161.818636,100,167.900191
123.619987,100,167.918037
260.543734,100,167.935281
123.86859,100,167.952435
123.805854,100,167.96941
121.979712,100,167.986387
260.546101,100,168.004589
121.965869,100,168.024379
123.709039,100,168.041063
260.55637,100,168.057483
123.802636,100,168.074913
260.540023,100,168.092285
260.543125,100,168.108873
161.790261,100,168.12568
161.797029,100,168.142682
121.962825,100,168.159824
161.811346,100,168.176854
121.979187,100,168.197917
123.925524,100,168.624422
161.801059,100,168.643403
161.819933,100,168.662423
260.557384,100,168.681391
123.570623,100,168.699502
123.724014,100,168.716584
260.555727,100,168.733533
121.951444,100,168.750954
161.813402,100,168.769289
123.849992,100,168.788701
123.526688,100,168.805628
121.971893,100,168.822869
123.834698,100,168.839885
260.558825,100,168.856803
123.802859,100,168.873655
123.584376,100,168.890592
260.559857,100,168.907527
260.557512,100,168.924434
161.81822,100,168.941473
161.78998,100,168.96127
161.793142,100,169.380656
123.602905,100,169.397954
121.993556,100,169.415149
161.818867,100,169.432339
260.54736,100,169.450889
161.798426,100,169.468493
123.780949,100,169.485767
260.545104,100,169.502567
260.559361,100,169.51935
260.55934,100,169.538719
121.962904,100,169.556371
260.560181,100,169.573662
260.54876,100,169.591555
161.81852,100,169.608449
123.710207,100,169.625111
161.788303,100,169.642721
121.904783,100,169.659548
123.516105,100,169.677588
260.529989,100,169.695039
161.816945,100,169.71462
123.545349,100,169.731166
123.794927,100,170.145166
161.799206,100,170.162673
260.559839,100,170.180072
121.992642,100,170.197632
260.520719,100,170.214407
121.978248,100,170.23206
161.812528,100,170.25016
161.818349,100,170.267408
123.910957,100,170.287494
121.975422,100,170.304498
121.989705,100,170.322288
123.520505,100,170.339905
121.969017,100,170.357574
161.817881,100,170.375095
260.560136,100,170.393003
121.990338,100,170.41001
123.48356,100,170.42693
121.992128,100,170.443769
123.701239,100,170.463939
260.555505,100,170.481163
121.995886,100,170.893974
260.549433,100,170.911684
260.556867,100,170.928835
260.55358,100,170.945384
123.84447,100,170.962634
260.555885,100,170.979999
123.651314,100,170.997332
122.003098,100,171.014201
161.819211,100,171.033499
123.675242,100,171.050805
260.54146,100,171.068399
122.002097,100,171.086282
121.992231,100,171.103765
121.983046,100,171.121597
123.771592,100,171.138903
121.989107,100,171.156143
123.571917,100,171.173829
260.541993,100,171.191822
123.474764,100,171.211164
161.79334,100,171.228294
121.904903,100,171.245129
260.547863,100,171.655568
123.970301,100,171.672693
123.705941,100,171.689519
123.703056,100,171.706063
122.003555,100,171.723183
122.004314,100,171.741023
260.552346,100,171.758746
123.6221,100,171.779009
123.696386,100,171.796297
161.790943,100,171.813087
123.57093,100,171.829917
260.556533,100,171.846436
123.681014,100,171.863903
161.791329,100,171.881484
121.997212,100,171.89916
260.529989,100,171.916316
260.558698,100,171.932879
123.694796,100,171.952133
161.818504,100,171.968974
121.998865,100,171.985871
161.81302,100,172.395009
123.614388,100,172.411984
260.556287,100,172.4292
123.437545,100,172.446823
161.817507,100,172.463939
123.553061,100,172.480587
161.78493,100,172.497482
121.995066,100,172.517276
123.498888,100,172.533966
260.550409,100,172.550686
122.009234,100,172.568094
121.974031,100,172.585608
123.58014,100,172.602826
123.662893,100,172.619859
161.812867,100,172.636474
260.557457,100,172.653661
161.791967,100,172.671207
123.382024,100,172.690761
260.559106,100,172.708334
260.544934,100,172.726175
161.819011,100,172.742973
123.65909,100,173.1569
161.797368,100,173.174204
123.625136,100,173.19228
123.603216,100,173.209214
122.005997,100,173.226367
121.981935,100,173.243874
161.816266,100,173.263671
123.530724,100,173.281762
161.802413,100,173.300662
161.817359,100,173.318402
121.994938,100,173.336172
121.982313,100,173.353428
123.569589,100,173.370291
161.807743,100,173.387125
260.557733,100,173.40373
123.367463,100,173.420344
121.997901,100,173.441431
122.011622,100,173.458518
260.557403,100,173.475947
260.558901,100,173.492843
123.66497,100,173.902336
121.943887,100,173.919842
260.558901,100,173.936908
123.67038,100,173.953827
122.017262,100,173.97082
260.560022,100,173.988018
260.552791,100,174.008121
161.806841,100,174.024843
161.816124,100,174.04169
123.464449,100,174.05844
161.815953,100,174.07516
260.55819,100,174.092939
123.668524,100,174.109464
121.974059,100,174.126249
123.650233,100,174.142749
123.626058,100,174.159992
161.814034,100,174.180175
121.986808,100,174.197004
121.958172,100,174.214557
260.559383,100,174.231112
123.771592,100,174.24781
161.818042,100,174.653324
123.657767,100,174.670447
123.673028,100,174.687638
123.536434,100,174.704263
161.809365,100,174.721968
122.000106,100,174.742431
161.796692,100,174.760363
121.989935,100,174.777703
161.817278,100,174.795267
121.997147,100,174.813047
122.006391,100,174.830255
260.542471,100,174.847073
161.807709,100,174.863861
161.821488,100,174.880641
122.006988,100,174.897414
121.945553,100,174.916968
123.703418,100,174.933538
161.819083,100,174.950349
260.551464,100,174.968438
122.001789,100,174.986087
121.960691,100,175.394706
123.574968,100,175.411627
260.537721,100,175.428681
123.39284,100,175.44552
260.547903,100,175.462104
121.985492,100,175.481726
121.964204,100,175.498802
122.013211,100,175.515888
123.693014,100,175.532381
121.988883,100,175.549174
121.988435,100,175.566953
121.997117,100,175.583842
123.593347,100,175.600526
122.00103,100,175.618099
260.552296,100,175.635115
122.002637,100,175.655356
121.99057,100,175.672113
122.0023,100,175.689659
161.819061,100,175.706683
260.538554,100,175.723906
260.553723,100,175.740851
161.817724,100,176.149947
123.310694,100,176.166652
161.810865,100,176.183734
123.500124,100,176.200633
260.549943,100,176.220083
260.548039,100,176.236602
260.551676,100,176.253505
260.539328,100,176.270212
161.815569,100,176.287799
121.981829,100,176.305115
260.532273,100,176.322881
123.344175,100,176.339665
123.617849,100,176.3575
121.975609,100,176.3748
161.799794,100,176.394253
260.543145,100,176.410836
260.555751,100,176.427381
123.457557,100,176.444134
121.988211,100,176.461012
260.556462,100,176.478823
121.986605,100,176.889529
161.789001,100,176.907144
260.552285,100,176.923736
123.376005,100,176.940486
123.583105,100,176.960607
161.792263,100,176.978095
123.569742,100,176.995424
161.792429,100,177.012975
161.81327,100,177.030255
123.564688,100,177.046682
161.812142,100,177.063471
260.548687,100,177.080098
123.59975,100,177.097415
123.84447,100,177.114468
161.810189,100,177.134962
123.427204,100,177.151631
161.798855,100,177.168551
260.547484,100,177.185774
161.791493,100,177.203485
123.565824,100,177.220656
121.982886,100,177.238096
260.537629,100,177.669734
123.320862,100,177.686613
161.796589,100,177.704261
123.970301,100,177.724605
161.786897,100,177.741464
161.791453,100,177.759608
260.530304,100,177.77733
123.693014,100,177.794929
121.925663,100,177.812308
121.957067,100,177.829771
161.814453,100,177.847551
161.811327,100,177.865093
260.553003,100,177.8817
260.554522,100,177.900995
260.536278,100,177.918727
260.547247,100,177.935846
123.422742,100,177.952776
123.693014,100,177.970041
121.980039,100,177.987947
260.529996,100,178.005151
123.300407,100,178.415793
121.999418,100,178.433583
161.812428,100,178.459326
123.349382,100,178.478815
260.551911,100,178.495726
260.53386,100,178.51249
121.988828,100,178.529286
121.994631,100,178.547035
161.819289,100,178.564988
260.546481,100,178.58222
121.998052,100,178.599488
121.981879,100,178.616805
260.540319,100,178.634806
161.820891,100,178.654912
260.550881,100,178.671947
260.545425,100,178.688705
161.787646,100,178.706678
123.311077,100,178.723922
260.553777,100,178.741009
161.820029,100,178.758117
260.533435,100,179.180275
260.536923,100,179.196981
260.550606,100,179.213558
121.980905,100,179.233077
121.899829,100,179.250445
161.819177,100,179.267692
121.972153,100,179.285506
121.993638,100,179.30247
121.959615,100,179.319555
123.406733,100,179.336153
123.452359,100,179.352747
121.973827,100,179.369893
161.803596,100,179.38721
161.819257,100,179.406732
161.795525,100,179.423504
121.950814,100,179.440233
123.910957,100,179.45689
122.000006,100,179.475038
260.548518,100,179.492935
260.5466,100,179.510027
121.990167,100,179.537791
121.919142,100,179.9528
260.539668,100,179.970122
123.398348,100,179.990467
